version	doi	age	SEX	POP	YL	YAF	YS	YR	Y	TGYL	TGYS	TGYA	TGC	TGO	YN	TGSOAIC	TGSDIC	TGSFIC	TGSUIC	TGSXIC	TGXIC	TFB	TGIC	YD	TFW	TFWI	TFWO	YDF	CGH	CGE	CGS	CGX	CG	YDFA	YDA	CF	SF	YAG	TGNF	SG	PH	PHHW	PHCC	CH	CHHW	CHCC	THOHW	THIHW	THOCC	THICC	THO	THI	PHM	PHHWM	PHCCM	CHHWM	CHCCM	THOHWM	THIHWM	THOCCM	THICCM	THOM	THIM
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	24.0	1.0	59142.5	23374.11	906.0927	310.1093	466.5459	25056.857	8977.139	75.40912	261.14752	4436.15	13749.846	11307.012	72.77577	183.6103	156.3177	981.18	21.95913	338.7646	14.759209	1754.608	13061.62	2648.474	4556.9746	1908.5005	15724.854	958.577	1748.746	486.6156	2571.9575	5765.896	21490.75	14810.366	16595.75	-870.8965	-300.6277	-330.2195	176.321	90.62003	81.28157	9.33846	123.20123	123.201225	0.0	17.923973	59.84363	9.33846	0.0	27.262432	59.84363	8318.35	7560.568	757.7821	11459.81	0.0	1667.2341	5566.475	757.7821	0.0	2425.0164	5566.475
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	25.0	1.0	58869.5	25151.52	864.7351	418.4946	564.2824	26999.031	9818.69	118.18352	249.22781	4656.704	14842.806	12156.226	71.32012	199.9469	148.4046	993.4023	21.95913	275.2716	11.992964	1710.305	13866.53	1720.1941	4010.6426	2290.4485	15598.717	1019.454	1572.078	487.6661	2571.958	5651.156	21249.873	15438.608	17338.02	-1739.3016	-324.5244	-356.4683	190.3366	93.49902	82.47482	11.024201	122.72205	122.72205	0.0	18.432123	58.67936	11.024201	0.0	29.456324	58.67936	8566.135	7671.5605	894.574	11415.238	0.0	1714.5007	5458.1777	894.574	0.0	2609.0747	5458.1777
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	26.0	1.0	58565.5	27163.34	858.2224	587.5228	665.6927	29274.777	10798.392	175.81425	247.35071	4783.767	16005.323	13269.454	62.12715	206.9821	153.8097	1028.521	21.95913	314.3763	13.696664	1787.776	15057.23	703.1731	3440.9482	2737.7751	15774.101	1017.647	1440.283	485.9916	2571.9573	5515.879	21289.98	16497.514	17849.71	-2075.6108	-349.9417	-384.3876	205.2442	97.744286	84.11409	13.630192	122.53085	122.53085	0.0	19.300798	57.71756	13.630192	0.0	32.930992	57.71756	8930.081	7824.0405	1106.0406	11397.453	0.0	1795.3022	5368.7144	1106.0406	0.0	2901.343	5368.7144
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	27.0	1.0	59567.0	29408.12	642.5333	813.3097	760.3785	31624.34	11933.16	324.66998	185.18634	4879.06	17322.076	14302.264	44.59249	217.1705	169.0817	1004.104	21.95913	336.4237	14.657224	1793.331	16095.595	-342.13037	2967.1753	3309.3057	15768.121	1019.976	1180.074	490.4031	2571.958	5262.411	21030.531	17275.668	18192.45	-2424.3271	-378.7313	-416.0111	222.1295	103.07016	86.414986	16.65517	121.88658	121.88658	0.0	20.444923	55.916515	16.65517	0.0	37.100094	55.916515	9389.57	8038.063	1351.5068	11337.524	0.0	1901.7255	5201.1865	1351.5068	0.0	3253.2322	5201.1865
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	28.0	1.0	58355.5	31519.85	540.6458	884.0952	863.4992	33808.09	13028.112	303.8536	155.82104	4903.633	18391.42	15416.67	31.29988	229.2694	194.8487	1014.825	21.95913	350.5745	15.273741	1842.777	17259.447	-1556.3723	2438.9514	3995.3237	15718.349	1018.209	1050.025	494.6204	2571.9575	5134.813	20853.162	18309.473	18391.57	-2673.222	-402.1115	-441.6927	235.8423	109.576675	89.63025	19.946423	121.5117	121.511696	8.032351E-18	21.272001	53.15345	19.946423	8.032351E-18	41.218426	53.15345	9955.717	8337.138	1618.58	11302.654	6.517962E-16	1978.6577	4944.1743	1618.58	6.517962E-16	3597.2375	4944.1743
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	29.0	1.0	58440.0	33342.61	85.79809	1160.057	968.1999	35556.664	14018.649	394.48526	11.66158	4880.638	19305.434	16251.23	37.04864	224.5034	222.1326	992.4566	21.95913	394.3819	17.18233	1892.483	18143.713	-2839.9067	1976.2606	4816.1675	15320.988	1017.767	901.6971	493.1307	2571.9573	4984.552	20305.54	19045.41	18441.23	-3120.242	-422.0956	-463.6437	247.5631	116.355515	92.524185	23.831331	120.57185	120.57185	8.019567E-18	22.272507	50.320175	23.831331	8.019567E-18	46.103836	50.320175	10540.148	8606.322	1933.8262	11215.232	6.5075884E-16	2071.7217	4680.632	1933.8262	6.5075884E-16	4005.5479	4680.632
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	30.0	1.0	59026.5	34926.92	-833.0471	1346.832	1070.199	36510.906	14911.028	536.56854	0.0	4823.269	20270.865	16240.041	44.03552	247.8555	266.4893	1030.364	21.95913	412.7271	17.981588	2023.431	18263.473	-3901.691	1669.479	5571.17	14379.764	1103.627	780.9318	506.2221	2571.9578	4962.739	19342.502	19044.404	18328.68	-3948.918	-443.2039	-486.8298	259.9433	126.61599	96.48599	30.12999	119.82972	119.82972	8.06657E-18	23.282112	46.62584	30.12999	8.06657E-18	53.4121	46.62584	11419.777	8974.838	2444.9395	11146.202	6.5457293E-16	2165.6323	4336.9956	2444.9395	6.5457293E-16	4610.572	4336.9956
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	31.0	1.0	59191.0	36157.56	-1360.848	1860.175	1165.681	37822.566	15623.237	844.92804	0.0	4775.973	21244.139	16578.428	52.4707	253.7592	308.6477	1042.59	21.95913	412.7272	17.981592	2092.154	18670.582	-4914.8774	1436.4551	6351.3325	13773.686	1101.041	695.0951	516.5344	2571.9575	4884.628	18658.312	19365.678	18222.04	-4448.353	-464.4836	-510.2042	272.424	134.76703	100.84341	33.92362	119.36382	119.363815	7.999018E-18	24.837788	43.3582	33.92362	7.999018E-18	58.761406	43.3582	12132.93	9380.151	2752.7786	11102.864	6.490913E-16	2310.3364	4033.0498	2752.7786	6.490913E-16	5063.115	4033.0498
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	32.0	1.0	59098.5	37673.59	-617.2709	1999.643	1261.367	40317.33	16484.703	840.44556	0.0	4703.483	22028.63	18288.697	55.53142	263.4845	360.4957	1019.55	21.95913	412.7271	17.98159	2133.748	20422.445	-6000.8467	1177.5758	7178.4224	14439.58	1101.093	631.1627	519.311	2571.958	4823.524	19263.104	21053.607	18031.95	-3592.3691	-481.6358	-529.0447	282.484	145.18675	103.983574	41.20318	118.9808	118.9808	8.000362E-18	26.12059	41.117817	41.20318	8.000362E-18	67.32377	41.117817	13015.729	9672.24	3343.4888	11067.237	6.4920036E-16	2429.6592	3824.6558	3343.4888	6.4920036E-16	5773.1475	3824.6558
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	33.0	1.0	60354.0	38989.39	1513.792	2215.496	1350.211	44068.89	17260.057	955.1978	69.45189	4642.716	22927.422	21141.469	66.74505	262.4154	404.1053	1020.377	21.95913	412.7272	17.98159	2188.329	23329.797	-7017.405	991.8174	8009.222	16330.373	1099.359	552.3828	521.6256	2571.9575	4745.326	21075.7	23882.18	17864.21	-1533.8372	-501.287	-550.6303	294.0096	147.83685	106.51209	41.324753	119.05371	119.05371	7.955536E-18	27.68069	40.222313	41.324753	7.955536E-18	69.00545	40.222313	13260.789	9907.436	3353.354	11074.02	6.4556293E-16	2574.775	3741.3586	3353.354	6.4556293E-16	5928.129	3741.3586
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	34.0	1.0	60230.5	40226.17	2189.04	2670.467	1432.317	46517.996	17971.754	1248.9637	227.961	4553.668	24002.346	22515.65	79.84502	267.9211	468.4619	1024.638	21.95913	412.7271	17.98159	2275.552	24791.203	-7814.871	892.35724	8707.229	16994.312	1100.053	489.1027	529.4279	2571.958	4690.542	21684.855	25280.307	17596.97	-602.65894	-524.7892	-576.4459	307.7939	152.51213	108.97856	43.533577	119.0993	119.0993	7.9734404E-18	28.721008	38.841743	43.533577	7.9734404E-18	72.254585	38.841743	13669.45	10136.858	3532.592	11078.26	6.470158E-16	2671.542	3612.9424	3532.592	6.470158E-16	6204.1343	3612.9424
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	35.0	1.0	59028.5	41155.68	2794.205	3142.792	1509.502	48602.18	18513.729	1459.9508	805.32556	4490.605	25269.61	23332.57	81.16047	299.1001	503.8266	1031.322	21.95913	412.7271	17.98159	2350.095	25682.666	-8759.598	746.3059	9505.903	16941.05	1247.054	417.2167	542.5251	2571.9578	4778.753	21719.805	26099.883	17422.04	-480.99164	-552.4968	-606.8809	324.0447	151.35545	106.91116	44.444294	118.409355	118.409355	8.0203614E-18	29.5466	41.044792	44.444294	8.0203614E-18	73.99089	41.044792	13551.05	9944.556	3606.4934	11014.084	6.5082327E-16	2748.336	3817.8633	3606.4934	6.5082327E-16	6354.8296	3817.8633
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	36.0	1.0	56089.5	41940.71	3545.26	3518.166	1585.611	50589.746	18945.705	1593.6643	1021.7896	4434.046	25995.205	24594.541	88.43793	299.5784	562.956	1008.215	21.95913	412.7272	17.981592	2393.874	26988.414	-9436.82	672.83563	10109.656	17569.574	1247.46	386.9171	545.976	2571.958	4752.311	22321.885	27375.332	17259.46	310.11823	-568.3613	-624.3069	333.3493	141.51012	101.05213	40.457985	117.024536	117.024536	8.034705E-18	29.975018	45.947426	40.457985	8.034705E-18	70.433	45.947426	12682.585	9399.565	3283.0188	10885.272	6.5198715E-16	2788.186	4273.8916	3283.0188	6.5198715E-16	6071.205	4273.8916
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	37.0	1.0	54721.0	42664.96	4367.167	3779.143	1656.695	52467.965	19406.213	1839.72	1258.6737	4409.194	26913.8	25554.164	110.4651	306.6614	618.4255	1032.282	21.95913	412.7271	17.981592	2502.52	28056.684	-9994.705	649.67883	10644.384	18079.96	1246.245	363.2781	551.907	2571.958	4733.388	22813.35	28419.96	17195.69	884.27246	-588.4456	-646.3682	345.129	138.28021	100.09887	38.181347	116.65401	116.65401	7.991924E-18	30.429928	46.985065	38.181347	7.991924E-18	68.611275	46.985065	12409.175	9310.896	3098.2778	10850.807	6.4851564E-16	2830.5005	4370.4097	3098.2778	6.4851564E-16	5928.7783	4370.4097
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	38.0	1.0	54230.5	44265.38	5000.267	4252.309	1730.501	55248.457	20270.615	2073.0637	1441.1409	4437.584	28222.404	27026.053	119.9047	313.2563	663.3606	1009.24	21.95913	412.7272	17.981592	2540.448	29566.5	-10457.475	660.41565	11117.891	19127.008	1245.102	338.2801	557.2679	2571.9583	4712.608	23839.615	29904.78	17314.64	1812.3665	-617.0569	-677.7958	361.9098	134.14717	98.99638	35.15078	115.89099	115.89099	7.952022E-18	30.206123	47.100727	35.15078	7.952022E-18	65.3569	47.100727	12060.705	9208.347	2852.3584	10779.832	6.452778E-16	2809.6829	4381.1685	2852.3584	6.452778E-16	5662.0415	4381.1685
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	39.0	1.0	54626.5	44699.36	5933.747	4725.69	1803.497	57162.293	20625.24	2448.4165	1710.1819	4478.429	29262.268	27900.025	138.7004	318.9683	690.4233	976.8215	21.95913	412.7271	17.98159	2559.6	30459.625	-10920.205	650.6881	11570.894	19557.402	1245.096	319.1113	562.216	2571.958	4698.38	24255.781	30778.736	17477.42	2079.982	-639.7927	-702.7695	375.2446	131.58713	99.01291	32.57421	115.3496	115.349594	7.951787E-18	30.344673	46.681362	32.57421	7.951787E-18	62.918884	46.681362	11853.163	9209.884	2643.279	10729.474	6.4525874E-16	2822.5703	4342.16	2643.279	6.4525874E-16	5465.8496	4342.16
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	40.0	1.0	56462.0	45580.81	6756.037	5204.91	1872.204	59413.96	21093.568	3737.4893	1947.1761	4506.042	31284.275	28129.686	147.9873	342.7804	693.0931	983.0391	21.95913	412.7271	17.98159	2601.586	30731.271	-11125.966	699.3137	11825.279	19623.287	1367.374	288.2316	570.2607	2571.9573	4797.824	24421.111	31019.504	17594.3	2028.9856	-684.002	-751.3305	401.1737	130.73492	100.96512	29.76981	115.85321	115.85321	7.920738E-18	30.662283	45.550377	29.76981	7.920738E-18	60.43209	45.550377	11807.185	9391.473	2415.7122	10776.318	6.427392E-16	2852.1135	4236.9595	2415.7122	6.427392E-16	5267.8257	4236.9595
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	41.0	1.0	57460.5	45688.35	7638.365	5461.866	1935.589	60724.17	21237.03	2802.42	2201.474	4541.619	30782.543	29941.629	157.4781	355.5814	727.6633	975.2324	21.95913	412.7271	17.98159	2650.641	32592.27	-11457.04	728.4179	12185.458	21153.21	1413.457	269.0376	583.1802	2571.9578	4837.633	25990.844	32861.31	17737.34	3415.873	-673.032	-739.2808	394.7397	131.07668	103.87019	27.206476	116.78031	116.78031	7.875109E-18	30.988655	43.898777	27.206476	7.875109E-18	58.195133	43.898777	11869.4	9661.693	2207.7068	10862.555	6.390366E-16	2882.4717	4083.3325	2207.7068	6.390366E-16	5090.1787	4083.3325
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	42.0	1.0	57383.5	45886.12	8524.676	5558.38	1990.04	61959.22	21429.125	2903.14	2456.921	4568.48	31357.666	30601.553	170.1969	371.9455	743.2851	953.9374	21.95913	412.7271	17.98159	2674.051	33275.605	-11537.288	758.017	12295.305	21756.299	1465.188	264.5186	589.3996	2571.9573	4891.064	26647.363	33540.125	17856.31	3899.9849	-685.6066	-753.0931	402.1148	131.68857	107.12912	24.559443	117.85784	117.857834	7.853042E-18	31.212473	41.94119	24.559443	7.853042E-18	55.771915	41.94119	11957.739	9964.83	1992.9097	10962.783	6.3724586E-16	2903.2905	3901.2437	1992.9097	6.3724586E-16	4896.2	3901.2437
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	43.0	1.0	60958.5	46296.59	9186.724	5803.815	2034.063	63321.19	21695.057	3116.3787	2647.731	4516.034	31975.201	31345.99	199.9983	382.2281	762.0061	971.7032	21.95913	412.7271	17.98159	2750.622	34096.613	-11525.803	783.3187	12309.121	22588.793	1522.866	243.0772	599.3206	2571.9575	4937.222	27526.016	34339.69	17704.92	4883.872	-699.1085	-767.924	410.0338	133.60703	111.41459	22.192429	120.36609	120.36608	7.8772435E-18	31.889061	40.840557	22.192429	7.8772435E-18	54.08149	40.840557	12164.285	10363.45	1800.8351	11196.093	6.3920976E-16	2966.2249	3798.866	1800.8351	6.3920976E-16	4767.06	3798.866
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	44.0	1.0	63319.0	46926.68	9474.148	5895.13	2082.163	64378.12	22060.219	3422.8994	2730.5708	4480.536	32694.225	31683.896	227.1247	401.6974	754.2755	931.8963	21.95913	412.7271	17.98159	2749.681	34433.58	-11500.024	835.5673	12335.592	22951.535	1585.71	232.5938	600.8801	2571.9578	4991.142	27942.678	34666.17	17606.02	5345.5137	-714.8293	-785.1921	419.2542	135.7653	116.00711	19.758194	124.23436	124.23436	7.898985E-18	32.535477	40.762726	19.758194	7.898985E-18	52.293674	40.762726	12393.939	10790.634	1603.3059	11555.908	6.40974E-16	3026.3528	3791.6262	1603.3059	6.40974E-16	4629.6587	3791.6262
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	45.0	1.0	65125.5	47110.67	9648.687	5909.96	2150.829	64820.15	22126.336	3343.8567	2780.875	4430.191	32681.258	32138.89	263.9195	423.1283	753.6311	957.7115	21.95913	412.7272	17.98159	2833.076	34971.965	-11565.019	873.22784	12438.246	23424.928	1653.801	223.9095	610.4525	2571.9575	5060.121	28485.049	35195.875	17454.03	5970.899	-714.5458	-784.8808	419.0879	137.35535	119.85917	17.496181	128.57072	128.57072	7.92178E-18	32.8125	41.524048	17.496181	7.92178E-18	50.30868	41.524048	12568.692	11148.94	1419.7516	11959.263	6.428237E-16	3052.12	3862.4421	1419.7516	6.428237E-16	4471.8716	3862.4421
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	46.0	1.0	69292.0	47505.36	9584.937	6189.331	2212.016	65491.645	22431.357	3742.5693	2762.502	4407.633	33344.062	32147.582	293.0426	435.1274	760.6735	945.9894	21.95913	412.7271	17.98159	2869.519	35017.1	-11566.587	919.36395	12485.951	23468.496	1729.083	207.2434	613.4106	2571.9573	5121.695	28590.191	35224.344	17390.16	6078.3354	-729.0373	-800.7988	427.5873	139.86502	124.63696	15.228054	134.78929	134.78929	7.932323E-18	33.05494	43.20727	15.228054	7.932323E-18	48.282997	43.20727	12829.059	11593.356	1235.7014	12537.696	6.4367924E-16	3074.6714	4019.0107	1235.7014	6.4367924E-16	4310.373	4019.0107
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	47.0	1.0	71693.5	47333.25	9389.323	6535.601	2276.718	65534.89	22384.393	3824.1836	2706.123	4436.75	33351.45	32183.441	338.2654	454.1563	737.8597	974.7607	21.95913	412.7272	17.98159	2939.729	35123.17	-11641.458	979.32635	12620.784	23499.695	1813.049	197.7321	618.0079	2571.9583	5200.747	28700.441	35320.902	17503.24	5996.455	-729.1988	-800.9762	427.6821	142.51761	129.27344	13.244183	140.63365	140.63365	7.985559E-18	32.8958	44.256027	13.244183	7.985559E-18	46.139984	44.256027	13099.345	12024.627	1074.7174	13081.321	6.4799916E-16	3059.869	4116.563	1074.7174	6.4799916E-16	4134.5864	4116.563
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	48.0	1.0	71695.0	47863.64	9792.649	6663.342	2332.326	66651.96	22749.725	3745.916	2822.367	4549.838	33867.844	32784.117	364.8211	477.8537	738.439	946.3913	21.95913	412.7271	17.98159	2962.192	35746.31	-11568.123	1037.8331	12605.956	24196.168	1903.621	179.9163	627.2085	2571.9575	5282.704	29478.871	35926.227	17899.35	6296.8135	-740.4894	-813.3782	434.3041	145.24799	133.59737	11.650614	146.28893	146.28893	7.995394E-18	32.50277	45.194324	11.650614	7.995394E-18	44.15338	45.194324	13372.231	12426.826	945.405	13607.357	6.487972E-16	3023.31	4203.8403	945.405	6.487972E-16	3968.715	4203.8403
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	49.0	1.0	71716.0	47437.06	10143.43	6930.171	2383.909	66894.57	22552.807	3952.2808	2923.468	4673.855	34102.41	32792.16	430.1585	504.6543	745.5709	961.3956	21.95913	412.7271	17.98159	3076.465	35868.625	-11334.817	1081.1873	12416.005	24551.79	2002.989	174.5686	637.4148	2571.9583	5386.93	29938.719	36043.195	18348.54	6203.252	-745.6179	-819.0114	437.312	147.51811	137.26381	10.254304	151.05469	151.05469	7.984654E-18	32.302155	46.09303	10.254304	7.984654E-18	42.556458	46.09303	13599.968	12767.868	832.0996	14050.654	6.479257E-16	3004.6494	4287.435	832.0996	6.479257E-16	3836.749	4287.435
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	50.0	1.0	72278.0	47611.73	10807.21	6677.375	2421.048	67517.37	22692.3	4150.241	3114.775	4858.288	34815.605	32701.762	509.8148	527.2165	714.134	991.2669	21.95913	412.7271	17.98159	3177.119	35878.88	-10965.305	1131.8378	12097.143	24931.555	2112.202	150.2096	640.3937	2571.9585	5474.763	30406.318	36029.09	19015.74	5915.8105	-761.2113	-836.1397	446.4577	150.10968	140.83943	9.270244	156.0819	156.0819	7.9981094E-18	32.660767	47.90322	9.270244	7.9981094E-18	41.93101	47.90322	13852.708	13100.462	752.2467	14518.2705	6.490176E-16	3038.0063	4455.814	752.2467	6.490176E-16	3790.253	4455.814
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	51.0	1.0	72446.5	46894.56	11706.64	6545.287	2472.896	67619.38	22364.826	3915.7957	3374.004	5016.644	34671.27	32948.113	610.1935	553.8655	669.7991	989.7638	21.95913	412.7271	17.981588	3258.308	36206.42	-10530.869	1187.6083	11718.478	25693.535	2227.281	150.0918	648.9176	2571.9575	5598.248	31291.783	36356.516	19606.87	6086.6655	-758.0555	-832.6733	444.6068	152.34944	143.79166	8.557783	160.0038	160.0038	7.9679695E-18	32.884277	49.096436	8.557783	7.9679695E-18	41.442062	49.096436	14069.502	13375.068	694.4331	14883.074	6.4657185E-16	3058.7969	4566.803	694.4331	6.4657185E-16	3753.23	4566.803
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	52.0	1.0	71507.5	46363.09	12789.96	6931.667	2489.43	68574.15	22054.275	4160.9766	3686.232	5116.619	35018.1	33556.047	851.0496	569.874	616.9363	974.3252	21.95913	412.7271	17.98159	3446.872	37002.918	-10137.097	1224.1908	11361.287	26883.803	2349.125	150.7556	655.1287	2571.9573	5726.968	32610.77	37153.67	19998.32	6885.4834	-765.6386	-841.0029	449.0544	155.13026	147.09946	8.030817	164.03732	164.03732	7.9413615E-18	33.08634	50.024216	8.030817	7.9413615E-18	41.11716	50.024216	14334.422	13682.75	651.6717	15258.261	6.444127E-16	3077.5923	4653.1025	651.6717	6.444127E-16	3729.2642	4653.1025
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	53.0	1.0	70196.0	46418.7	13843.68	6928.416	2519.943	69710.734	22157.791	4126.3906	3989.925	5169.634	35443.742	34266.992	1000.377	617.6957	570.6014	971.2351	21.95913	412.7271	17.98159	3594.595	37861.586	-9839.368	1250.6383	11090.007	28040.2	2477.119	151.7124	663.2269	2571.958	5864.016	33904.215	38013.297	20232.86	7807.343	-774.9449	-851.2252	454.5126	156.15877	148.91388	7.2448807	167.41982	167.41982	7.98302E-18	33.430916	51.93686	7.2448807	7.98302E-18	40.675797	51.93686	14439.418	13851.522	587.8958	15572.89	6.477931E-16	3109.6433	4831.0107	587.8958	6.477931E-16	3697.539	4831.0107
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	54.0	1.0	67978.0	45583.78	14993.72	7202.766	2541.987	70322.26	21816.055	4531.891	4321.383	5246.556	35915.883	34406.375	1221.694	637.0078	530.1345	991.8896	21.95913	412.7271	17.981592	3815.413	38221.79	-9620.086	1271.7222	10891.809	28619.684	2613.532	153.4147	667.1158	2571.9573	6006.02	34625.703	38375.203	20539.26	8080.419	-785.2679	-862.5643	460.5671	156.93872	150.26253	6.6762085	170.87204	170.87204	7.9598945E-18	33.260906	53.870426	6.6762085	7.9598945E-18	39.937115	53.870426	14518.719	13976.969	541.7501	15894.005	6.4591657E-16	3093.8298	5010.865	541.7501	6.4591657E-16	3635.5798	5010.865
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	55.0	1.0	64923.0	45894.86	16136.63	7464.815	2550.559	72046.86	22059.936	4890.404	4650.785	5279.838	36880.96	35165.9	1442.057	670.7253	475.1121	1001.281	21.95913	412.7271	17.98159	4023.863	39189.76	-9433.067	1279.0145	10712.082	29774.676	2758.136	123.9405	674.2486	2571.9575	6128.283	35902.96	39313.703	20695.46	9079.223	-806.3684	-885.7418	472.9428	158.71019	152.5626	6.1475887	174.07364	174.07364	7.932295E-18	32.84232	54.353363	6.1475887	7.932295E-18	38.98991	54.353363	14689.7705	14190.916	498.85455	16191.809	6.4367696E-16	3054.894	5055.7866	498.85455	6.4367696E-16	3553.7488	5055.7866
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	56.0	1.0	62245.5	44648.34	16728.92	7057.884	2542.936	70978.08	21505.332	4381.497	4821.4893	5328.331	36036.65	34941.43	1869.892	700.2521	418.8657	1007.639	21.95913	412.7271	17.98159	4431.334	39372.766	-9232.099	1263.7205	10495.819	30158.648	2908.556	124.99	682.5444	2571.9575	6288.048	36446.695	39497.754	20906.38	9252.266	-787.9081	-865.4644	462.1157	161.9194	156.16942	5.7499914	177.84573	177.84573	7.905344E-18	32.453716	54.130024	5.7499914	7.905344E-18	38.20371	54.130024	14993.002	14526.411	466.59094	16542.678	6.4148997E-16	3018.7476	5035.012	466.59094	6.4148997E-16	3485.3384	5035.012
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	57.0	1.0	58819.0	43896.93	17432.1	7574.539	2522.286	71425.85	21105.443	4514.726	5024.1543	5407.934	36052.258	35373.594	2381.96	727.0562	364.0909	1011.884	21.95913	412.7271	17.981588	4919.678	40293.273	-8965.55	1257.587	10223.137	31345.705	3065.33	126.4723	688.8521	2571.958	6452.612	37798.316	40419.746	21229.01	10116.695	-788.2496	-865.8395	462.3159	166.42227	160.95483	5.467454	182.33942	182.33942	7.8527035E-18	32.40789	53.79249	5.467454	7.8527035E-18	37.875347	53.79249	15415.199	14971.535	443.66406	16960.666	6.3721844E-16	3014.4849	5003.6157	443.66406	6.3721844E-16	3458.149	5003.6157
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	58.0	1.0	57515.5	41390.95	17465.29	7555.867	2499.547	68911.66	20061.87	4910.5073	5033.7207	5483.164	35489.26	33422.395	3222.601	745.3571	315.2103	1144.384	21.95913	412.7271	17.98159	5862.238	39284.633	-8718.374	1251.3076	9969.682	30584.24	3226.06	127.0827	697.157	2571.958	6622.257	37206.496	39411.715	21541.07	9043.17	-775.94	-852.3183	455.0963	172.84851	167.34192	5.5066013	188.10385	188.10385	7.857784E-18	32.86477	53.62671	5.5066013	7.857784E-18	38.37137	53.62671	16012.483	15565.643	446.84073	17496.857	6.376307E-16	3056.9822	4988.1953	446.84073	6.376307E-16	3503.823	4988.1953
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	59.0	1.0	55497.5	38697.73	17580.76	7312.776	2479.087	66070.35	18695.67	4625.1426	5067.001	5505.001	33892.812	32177.54	4491.392	749.3561	278.7573	1313.335	21.95913	412.7272	17.98159	7267.527	39445.066	-8465.88	1231.4631	9697.343	30997.168	3396.033	128.0839	700.6274	2571.9575	6796.702	37793.87	39573.15	21674.7	9322.472	-741.0353	-813.9778	434.6242	180.4028	175.00304	5.399754	194.89958	194.89958	7.762557E-18	33.32331	53.21985	5.399754	7.762557E-18	38.723064	53.21985	16716.428	16278.258	438.17047	18128.975	6.299034E-16	3099.6343	4950.3506	438.17047	6.299034E-16	3537.805	4950.3506
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	60.0	1.0	51514.5	37365.47	17183.85	7033.304	2464.717	64047.34	17732.207	4094.5913	4952.607	5524.005	32303.41	31743.93	5705.754	769.8106	242.6163	1316.071	21.95913	412.7271	17.98159	8468.938	40212.867	-8238.712	1206.3236	9445.035	31992.137	3567.748	112.578	706.4845	2571.9575	6958.768	38950.906	40325.445	21789.85	10202.291	-706.2844	-775.8063	414.2426	188.36761	183.15454	5.2130685	202.27625	202.27623	7.764177E-18	33.937813	53.059517	5.2130685	7.764177E-18	39.150883	53.059517	17459.508	17036.486	423.0216	18815.129	6.300348E-16	3156.7937	4935.437	423.0216	6.300348E-16	3579.8154	4935.437
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	61.0	1.0	48383.0	31774.64	17560.67	5978.563	2455.771	57769.645	15184.878	3776.4905	5061.209	5544.536	29567.113	28202.531	7778.692	758.5446	216.3421	1279.325	21.95913	412.7271	17.98159	10467.59	38670.12	-8056.2163	1183.8862	9240.103	30631.887	3748.25	113.4217	722.2689	2571.958	7155.899	37787.785	38783.543	21896.4	8735.482	-646.4578	-710.0908	379.1537	195.51454	190.42146	5.0930853	209.60397	209.60397	7.724501E-18	34.36245	53.544964	5.0930853	7.724501E-18	39.455532	53.544964	18125.719	17712.434	413.2854	19496.734	6.268153E-16	3196.292	4980.592	413.2854	6.268153E-16	3609.5774	4980.592
