user;blinding code;replica;Time;breed;Animal ID;material;Colour Skin;Crispness Skin;Greasy mouthfeel Skin;Fried chicken flavour Skin;Salt taste Skin;Fat flavour Skin;ami Aftertaste Skin
1005;911;1;11/16/2023, 09:24:51;JA787xNo_Enchriment;Ja787-018;Skin;12,18;3,36;8,7;11,69;9,16;5,43;7,71
1006;911;1;11/16/2023, 09:24:45;JA787xNo_Enchriment;Ja787-018;Skin;9,3;6,59;10,09;5,38;5,34;5,19;13,8
1007;911;1;11/16/2023, 09:24:33;JA787xNo_Enchriment;Ja787-018;Skin;13,21;1,76;13,23;11,03;11,54;12,68;3,45
1008;911;1;11/16/2023, 09:24:21;JA787xNo_Enchriment;Ja787-018;Skin;6,95;6,55;12,42;7,74;4,37;10,22;1,19
1001;305;1;11/13/2023, 10:45:12;JA787xNo_Enchriment;Ja787-024;Skin;12,95;1,41;14,13;12,55;1,67;4,46;10,15
1002;305;1;11/13/2023, 10:45:33;JA787xNo_Enchriment;Ja787-024;Skin;7,46;2,49;11,09;10,91;6,29;8;7,1
1003;305;1;11/13/2023, 10:45:45;JA787xNo_Enchriment;Ja787-024;Skin;10,62;7,74;13,49;9,32;2,92;11,65;9,54
1004;305;1;11/13/2023, 10:45:49;JA787xNo_Enchriment;Ja787-024;Skin;11,41;11,58;9,87;11,21;10,48;5,76;7,52
1005;305;1;11/13/2023, 10:46:03;JA787xNo_Enchriment;Ja787-024;Skin;12,7;10,75;9,98;14,66;12,62;6,15;8,8
1006;305;1;11/13/2023, 10:45:52;JA787xNo_Enchriment;Ja787-024;Skin;7,96;9,45;14,57;11,52;4,99;13,98;10,04
1007;305;1;11/13/2023, 10:45:31;JA787xNo_Enchriment;Ja787-024;Skin;10,66;2;13,05;10,81;8,48;9,49;4,51
1008;305;1;11/13/2023, 10:45:22;JA787xNo_Enchriment;Ja787-024;Skin;4,46;7,38;4,88;12,88;5,49;11,87;13,05
1001;226;1;11/16/2023, 11:03:52;JA787xNo_Enchriment;Ja787-025;Skin;10,35;6,26;13,56;9,01;3,32;6,81;7,98
1002;226;1;11/16/2023, 11:03:46;JA787xNo_Enchriment;Ja787-025;Skin;10,17;9,14;11,23;9,66;3;9,17;2,88
1003;226;1;11/16/2023, 11:03:57;JA787xNo_Enchriment;Ja787-025;Skin;8,73;8,73;10,7;7,69;5,34;13,45;2,4
1004;226;1;11/16/2023, 11:04:02;JA787xNo_Enchriment;Ja787-025;Skin;11,91;10,57;9,89;11,98;11,58;5,21;7,05
1005;226;1;11/16/2023, 11:04:34;JA787xNo_Enchriment;Ja787-025;Skin;11,67;14,68;10,44;11,8;14,79;11,56;7,37
1006;226;1;11/16/2023, 11:04:24;JA787xNo_Enchriment;Ja787-025;Skin;13,03;10,64;2,42;11,87;4,09;12,24;13,67
1007;226;1;11/16/2023, 11:04:25;JA787xNo_Enchriment;Ja787-025;Skin;12,53;2,44;9,43;11,6;11,08;9,01;5,27
1008;226;1;11/16/2023, 11:04:07;JA787xNo_Enchriment;Ja787-025;Skin;12,15;12,24;7,89;10,44;11,03;11,03;3,21
1001;801;1;11/09/2023, 11:19:22;JA787xNo_Enchriment;Ja787-028;Skin;9,03;2,81;13,14;10,9;1,96;4,77;7,63
1002;801;1;11/09/2023, 11:19:26;JA787xNo_Enchriment;Ja787-028;Skin;4,77;8,31;11,4;11,86;6,63;5,23;10,4
1003;801;1;11/09/2023, 11:19:30;JA787xNo_Enchriment;Ja787-028;Skin;7,12;11,56;12,04;5,76;11,19;12,81;10,29
1004;801;1;11/09/2023, 11:20:06;JA787xNo_Enchriment;Ja787-028;Skin;12,42;11,6;8,77;11,65;10,46;4,9;7,27
1005;801;1;11/09/2023, 11:20:06;JA787xNo_Enchriment;Ja787-028;Skin;10,07;11,89;10,7;12,24;11,63;12,15;8,31
1006;801;1;11/09/2023, 11:19:49;JA787xNo_Enchriment;Ja787-028;Skin;0,18;14,75;2,24;11,01;14,62;4,77;13,1
1007;801;1;11/09/2023, 11:19:35;JA787xNo_Enchriment;Ja787-028;Skin;11,65;1,74;11,32;11,87;1,38;3,54;5,85
1008;801;1;11/09/2023, 11:19:26;JA787xNo_Enchriment;Ja787-028;Skin;5,6;5,41;11,91;3,41;3,54;12;11,52
1001;687;1;11/14/2023, 09:04:33;JA787xNo_Enchriment;Ja787-029;Skin;7,96;8,09;13,08;12,95;6,11;4,95;8,02
1002;687;1;11/14/2023, 09:04:42;JA787xNo_Enchriment;Ja787-029;Skin;10;4,91;9,51;10,29;2,2;8,94;4,35
1003;687;1;11/14/2023, 09:04:58;JA787xNo_Enchriment;Ja787-029;Skin;11,87;12,57;11,74;10,13;6,79;12,59;10,31
1004;687;1;11/14/2023, 09:05:20;JA787xNo_Enchriment;Ja787-029;Skin;5,52;8,48;8,51;10,75;10,75;5,01;6,04
1005;687;1;11/14/2023, 09:05:26;JA787xNo_Enchriment;Ja787-029;Skin;13,3;12,35;8,22;14,53;10,18;5,12;10,11
1006;687;1;11/14/2023, 09:05:01;JA787xNo_Enchriment;Ja787-029;Skin;0,07;13,78;3,78;0,48;14,99;7,27;7,34
1007;687;1;11/14/2023, 09:04:46;JA787xNo_Enchriment;Ja787-029;Skin;11,76;3,08;12,53;12,46;11,93;11,78;4,81
1008;687;1;11/14/2023, 09:04:40;JA787xNo_Enchriment;Ja787-029;Skin;11,65;11,67;11,6;9,08;5,49;6,15;11,36
1001;842;1;11/15/2023, 08:44:42;JA787xNo_Enchriment;Ja787-030;Skin;11,52;1,98;13,21;5,36;2,29;3,38;8,95
1002;842;1;11/15/2023, 08:45:03;JA787xNo_Enchriment;Ja787-030;Skin;8,94;5,4;12,03;8,6;5,11;7,51;7,34
1003;842;1;11/15/2023, 08:44:55;JA787xNo_Enchriment;Ja787-030;Skin;13,63;2,04;12,31;7,36;0,44;9,78;6,02
1004;842;1;11/15/2023, 08:45:27;JA787xNo_Enchriment;Ja787-030;Skin;12,84;11,49;9,71;12,09;11,98;3,85;4,53
1005;842;1;11/15/2023, 08:45:45;JA787xNo_Enchriment;Ja787-030;Skin;13,98;14,62;10,31;14,88;12,95;8,7;9,29
1006;842;1;11/15/2023, 08:45:37;JA787xNo_Enchriment;Ja787-030;Skin;0,07;13,58;10,81;14,04;4,33;8,44;13,85
1007;842;1;11/15/2023, 08:45:28;JA787xNo_Enchriment;Ja787-030;Skin;7,52;2,62;8,73;10,48;10,48;10,29;4,99
1008;842;1;11/15/2023, 08:45:10;JA787xNo_Enchriment;Ja787-030;Skin;4,92;10,42;10,79;11,21;5,96;12,62;9,96
1001;352;1;11/15/2023, 08:55:11;JA787xNo_Enchriment;Ja787-031;Skin;2,44;5,01;4,84;11,03;4,84;2,51;6,97
1002;352;1;11/15/2023, 08:55:03;JA787xNo_Enchriment;Ja787-031;Skin;2,31;9,14;9,43;12,23;10,26;8,37;10,22
1003;352;1;11/15/2023, 08:55:22;JA787xNo_Enchriment;Ja787-031;Skin;2,73;13,01;11,98;5,6;12,04;12,62;9,56
1004;352;1;11/15/2023, 08:55:42;JA787xNo_Enchriment;Ja787-031;Skin;5,65;9,56;7,1;9,63;10,24;2,42;4,4
1005;352;1;11/15/2023, 08:55:46;JA787xNo_Enchriment;Ja787-031;Skin;13,93;3,98;10,81;0,68;8,18;7,91;7,57
1006;352;1;11/15/2023, 08:55:26;JA787xNo_Enchriment;Ja787-031;Skin;7,01;1,93;7,01;8,62;7,12;5,6;10,77
1007;352;1;11/15/2023, 08:55:17;JA787xNo_Enchriment;Ja787-031;Skin;4,86;11,38;11,54;6,42;4,4;12,53;5,89
1008;352;1;11/15/2023, 08:55:12;JA787xNo_Enchriment;Ja787-031;Skin;7,05;4,18;13,63;9,76;4,31;4,9;1,25
1001;396;1;11/17/2023, 11:05:23;JA787xNo_Enchriment;Ja787-032;Skin;13,11;2,11;11,63;9,26;1,71;7,17;12,97
1002;396;1;11/17/2023, 11:05:00;JA787xNo_Enchriment;Ja787-032;Skin;7,69;11,41;11,89;6,75;10,9;13,87;6,2
1003;396;1;11/17/2023, 11:05:01;JA787xNo_Enchriment;Ja787-032;Skin;6,9;9,82;8,48;11,78;11,12;4,46;11,93
1004;396;1;11/17/2023, 11:05:48;JA787xNo_Enchriment;Ja787-032;Skin;5,49;5,19;5,63;3,74;12,02;5,36;7,91
1005;396;1;11/17/2023, 11:05:45;JA787xNo_Enchriment;Ja787-032;Skin;11,82;2,33;12,13;10,66;10,62;10,24;8,69
1006;396;1;11/17/2023, 11:05:38;JA787xNo_Enchriment;Ja787-032;Skin;6,55;10,51;10,66;5,49;5,16;11,91;13,76
1007;396;1;11/17/2023, 11:05:34;JA787xNo_Enchriment;Ja787-032;Skin;10,68;5,21;13,67;11,19;5,1;6,13;5,25
1008;396;1;11/17/2023, 11:05:32;JA787xNo_Enchriment;Ja787-032;Skin;6,89;10,23;9,91;7,43;11,26;8,57;1,63
1001;993;1;11/15/2023, 09:53:52;JA787xNo_Enchriment;Ja787-034;Skin;11,93;8,62;11,52;8,2;5,89;13,25;6,77
1002;993;1;11/15/2023, 09:54:03;JA787xNo_Enchriment;Ja787-034;Skin;11,54;9,23;9,23;13,34;11,23;3,01;5,93
1003;993;1;11/15/2023, 09:54:08;JA787xNo_Enchriment;Ja787-034;Skin;14,15;10,81;4,66;11,71;12,2;10,57;12,04
1004;993;1;11/15/2023, 09:54:46;JA787xNo_Enchriment;Ja787-034;Skin;10,18;2,81;10,02;10,13;6,15;9,67;4,75
1005;993;1;11/15/2023, 09:54:48;JA787xNo_Enchriment;Ja787-034;Skin;11,32;11,87;11,49;11,76;11,91;12,09;7,23
1006;993;1;11/15/2023, 09:54:29;JA787xNo_Enchriment;Ja787-034;Skin;12,2;4,75;13,63;10,26;6,24;8,15;13,6
1007;993;1;11/15/2023, 09:54:19;JA787xNo_Enchriment;Ja787-034;Skin;10,69;2,74;11,94;9,31;8,03;5,8;5,3
1008;993;1;11/15/2023, 09:54:34;JA787xNo_Enchriment;Ja787-034;Skin;4,48;10,09;11,43;3,43;11,03;12,53;0,26
1001;674;1;11/17/2023, 10:14:37;JA787xNo_Enchriment;Ja787-039;Skin;11,58;10,48;9,16;13,56;11,49;4,35;8,81
1002;674;1;11/17/2023, 10:14:24;JA787xNo_Enchriment;Ja787-039;Skin;12,29;14,48;10,13;11,6;14,57;12,59;1,56
1003;674;1;11/17/2023, 10:14:46;JA787xNo_Enchriment;Ja787-039;Skin;14,73;3,74;6,42;9,76;5,34;1,45;4,84
1004;674;1;11/17/2023, 10:14:58;JA787xNo_Enchriment;Ja787-039;Skin;13,74;4,99;13,25;11,76;11,67;10,7;6,48
1005;674;1;11/17/2023, 10:15:05;JA787xNo_Enchriment;Ja787-039;Skin;11,63;11,87;12,22;4;6,37;12,75;6,34
1006;674;1;11/17/2023, 10:14:58;JA787xNo_Enchriment;Ja787-039;Skin;13,41;4,2;13,47;10,79;3,32;4,73;12,09
1007;674;1;11/17/2023, 10:14:35;JA787xNo_Enchriment;Ja787-039;Skin;6,89;8,97;5,8;9,23;9,4;4,89;4,7
1008;674;1;11/17/2023, 10:14:28;JA787xNo_Enchriment;Ja787-039;Skin;13,34;12,26;12,53;8,33;8,88;12,92;3,01
1001;694;1;11/10/2023, 08:54:17;JA787xNo_Enchriment;Ja787-043;Skin;9,43;9,58;9,65;14,09;10,7;6,51;2,07
1002;694;1;11/10/2023, 08:54:40;JA787xNo_Enchriment;Ja787-043;Skin;11,96;13,49;8,18;13,74;12,15;8,48;8
1003;694;1;11/10/2023, 08:54:41;JA787xNo_Enchriment;Ja787-043;Skin;14,18;10,29;5,03;12,29;11,3;12,37;4,73
1004;694;1;11/10/2023, 08:55:01;JA787xNo_Enchriment;Ja787-043;Skin;12,31;3,19;12,95;11,96;11,63;11,47;6,44
1005;694;1;11/10/2023, 08:55:09;JA787xNo_Enchriment;Ja787-043;Skin;13,49;8,75;13,21;6,29;4,51;13,69;6,8
1006;694;1;11/10/2023, 08:55:14;JA787xNo_Enchriment;Ja787-043;Skin;13,54;2,33;13,89;12,79;1,71;3,03;13,05
1007;694;1;11/10/2023, 08:54:49;JA787xNo_Enchriment;Ja787-043;Skin;8,83;9;9,2;9,09;9,86;5,6;6,29
1008;694;1;11/10/2023, 08:55:31;JA787xNo_Enchriment;Ja787-043;Skin;13,23;3,93;11,32;7,98;3,67;12,73;10,57
1001;744;1;11/17/2023, 10:23:53;JA787xNo_Enchriment;Ja787-046;Skin;13,16;11,49;8,75;13,71;12;3,67;11,3
1002;744;1;11/17/2023, 10:24:01;JA787xNo_Enchriment;Ja787-046;Skin;14,11;13,16;10,09;14,66;14,07;11,08;1,49
1003;744;1;11/17/2023, 10:23:54;JA787xNo_Enchriment;Ja787-046;Skin;6,9;7,27;4,88;0;9,25;4,04;12,37
1004;744;1;11/17/2023, 10:24:44;JA787xNo_Enchriment;Ja787-046;Skin;11,23;1,52;10,4;10,95;10,81;10,73;7,82
1005;744;1;11/17/2023, 10:24:42;JA787xNo_Enchriment;Ja787-046;Skin;11,67;11,91;11,91;7,54;7,63;12,75;7,49
1006;744;1;11/17/2023, 10:24:31;JA787xNo_Enchriment;Ja787-046;Skin;10,88;5,54;14,22;7,82;5,67;4,31;11,71
1007;744;1;11/17/2023, 10:24:34;JA787xNo_Enchriment;Ja787-046;Skin;10,49;8,89;11,91;10,86;7,51;6,63;5,14
1008;744;1;11/17/2023, 10:24:21;JA787xNo_Enchriment;Ja787-046;Skin;13,54;2,73;12,51;7,76;2,59;12,22;9,45
1001;586;1;11/14/2023, 10:14:27;JA787xNo_Enchriment;Ja787-050;Skin;5,01;10,77;8,9;8,59;10,4;3,08;13,71
1002;586;1;11/14/2023, 10:14:33;JA787xNo_Enchriment;Ja787-050;Skin;11,56;14,42;8,7;12,92;14,73;12,2;5,89
1003;586;1;11/14/2023, 10:14:31;JA787xNo_Enchriment;Ja787-050;Skin;6,57;6,77;10,79;10,26;6,15;12,73;2,9
1004;586;1;11/14/2023, 10:14:40;JA787xNo_Enchriment;Ja787-050;Skin;11,8;3,93;13,21;11,58;11,58;11,67;8
1005;586;1;11/14/2023, 10:15:19;JA787xNo_Enchriment;Ja787-050;Skin;7,58;10,59;10,84;11,63;11,16;11,6;7,49
1006;586;1;11/14/2023, 10:15:13;JA787xNo_Enchriment;Ja787-050;Skin;10,44;2,81;14,11;11,85;2,42;4,75;11,98
1007;586;1;11/14/2023, 10:14:59;JA787xNo_Enchriment;Ja787-050;Skin;9,46;6,91;7,8;11,57;9,09;7,86;4,42
1008;586;1;11/14/2023, 10:14:45;JA787xNo_Enchriment;Ja787-050;Skin;9,71;11,08;11,63;7,65;6,95;10,81;0,84
1001;376;1;11/15/2023, 11:04:25;S7575NxEnchriment;Label-E-001;Skin;11,56;10,92;8,37;12,24;10;4,55;13,98
1002;376;1;11/15/2023, 11:04:27;S7575NxEnchriment;Label-E-001;Skin;5,36;8,22;4,22;13,25;10,97;1,58;5,3
1003;376;1;11/15/2023, 11:04:48;S7575NxEnchriment;Label-E-001;Skin;6,18;6,42;12,59;11,71;11,41;12,07;8,07
1004;376;1;11/15/2023, 11:04:02;S7575NxEnchriment;Label-E-001;Skin;9,87;9,91;10,33;9,69;7,27;11,82;5,14
1005;376;1;11/15/2023, 11:05:14;S7575NxEnchriment;Label-E-001;Skin;10,88;1,38;14,02;12,57;1,6;3,14;6,8
1006;376;1;11/15/2023, 11:05:02;S7575NxEnchriment;Label-E-001;Skin;9,66;8,31;10,17;11,2;6,26;6,31;12,62
1007;376;1;11/15/2023, 11:04:33;S7575NxEnchriment;Label-E-001;Skin;10,18;13,32;12,53;10,04;12,07;13,36;2,18
1008;376;1;11/15/2023, 11:04:34;S7575NxEnchriment;Label-E-001;Skin;6,59;11,03;9,32;11,82;11,03;5,47;12,04
1001;056;1;11/13/2023, 09:25:41;S7575NxEnchriment;Label-E-007;Skin;14,62;12,97;8,9;14,77;13,01;9,25;1,14
1002;056;1;11/13/2023, 09:25:41;S7575NxEnchriment;Label-E-007;Skin;13,38;2,4;12,86;6,9;4,11;7,1;1,08
1003;056;1;11/13/2023, 09:25:51;S7575NxEnchriment;Label-E-007;Skin;10;1,54;12,68;12,11;10,97;9,76;10,4
1004;056;1;11/13/2023, 09:26:00;S7575NxEnchriment;Label-E-007;Skin;12,2;5,16;12,37;12,73;3,69;4,11;6,4
1005;056;1;11/13/2023, 09:26:01;S7575NxEnchriment;Label-E-007;Skin;8,55;4,57;13,87;8;3,52;6,2;9,2
1006;056;1;11/13/2023, 09:25:57;S7575NxEnchriment;Label-E-007;Skin;10,23;0,97;11,26;10,4;2,03;6,57;10,51
1007;056;1;11/13/2023, 09:25:35;S7575NxEnchriment;Label-E-007;Skin;13,34;7,71;12,79;7,6;5,58;13,69;3,54
1008;056;1;11/13/2023, 09:25:32;S7575NxEnchriment;Label-E-007;Skin;13,6;12;8,66;13,32;12,48;3,49;5,87
1001;718;1;11/17/2023, 09:14:41;S7575NxEnchriment;Label-E-008;Skin;13,1;13,96;11,6;14,42;14,64;12,99;11,91
1002;718;1;11/17/2023, 09:14:36;S7575NxEnchriment;Label-E-008;Skin;13,85;12,33;8,77;0,7;8,55;10,51;3,36
1003;718;1;11/17/2023, 09:14:40;S7575NxEnchriment;Label-E-008;Skin;9,16;2,53;7,96;8,84;7,27;5,8;10,02
1004;718;1;11/17/2023, 09:15:51;S7575NxEnchriment;Label-E-008;Skin;2,55;13,16;6,26;6,4;12,57;5,56;8,02
1005;718;1;11/17/2023, 09:15:42;S7575NxEnchriment;Label-E-008;Skin;1,47;7,16;11,45;12,73;12,35;8,42;6,71
1006;718;1;11/17/2023, 09:15:12;S7575NxEnchriment;Label-E-008;Skin;1,6;9,6;9,43;9,6;10;7,89;11,71
1007;718;1;11/17/2023, 09:15:01;S7575NxEnchriment;Label-E-008;Skin;6,31;11,43;10,81;4,2;11,69;13,14;2,44
1008;718;1;11/17/2023, 09:14:51;S7575NxEnchriment;Label-E-008;Skin;2,31;8,86;8,13;11,38;8,95;1,54;11,01
1001;614;1;11/13/2023, 10:35:05;S7575NxEnchriment;Label-E-011;Skin;11,27;13,67;11,89;11,49;14,97;4,84;3,3
1002;614;1;11/13/2023, 10:35:07;S7575NxEnchriment;Label-E-011;Skin;8,86;0,9;12,79;7,8;5,78;14,46;4,51
1003;614;1;11/13/2023, 10:35:33;S7575NxEnchriment;Label-E-011;Skin;11,03;2,18;12,64;12,04;11,45;12,57;8,9
1004;614;1;11/13/2023, 10:35:46;S7575NxEnchriment;Label-E-011;Skin;5,19;13,3;6,35;13,38;13,49;5,78;4,95
1005;614;1;11/13/2023, 10:35:34;S7575NxEnchriment;Label-E-011;Skin;4,15;10,95;11,67;12,22;11,56;8,15;8,14
1006;614;1;11/13/2023, 10:35:33;S7575NxEnchriment;Label-E-011;Skin;12,09;9,63;10,17;10,66;10,2;8,8;13,3
1007;614;1;11/13/2023, 10:35:25;S7575NxEnchriment;Label-E-011;Skin;10,44;12,77;12,88;9,05;7,85;13,32;5,89
1008;614;1;11/13/2023, 10:35:10;S7575NxEnchriment;Label-E-011;Skin;11,1;8,97;9,01;13,16;9,74;8,48;10,95
1001;352;1;11/14/2023, 09:16:02;S7575NxEnchriment;Label-E-014;Skin;12,31;13,03;8,48;12,24;14,59;10,97;11,27
1002;352;1;11/14/2023, 09:15:33;S7575NxEnchriment;Label-E-014;Skin;5,03;4,62;1,12;0,66;5,41;1,05;7,21
1003;352;1;11/14/2023, 09:15:29;S7575NxEnchriment;Label-E-014;Skin;11,8;4,24;13,3;12,62;12,15;9,89;9,76
1004;352;1;11/14/2023, 09:16:09;S7575NxEnchriment;Label-E-014;Skin;8,79;5,78;5,47;13,85;13,36;4,29;5,71
1005;352;1;11/14/2023, 09:16:18;S7575NxEnchriment;Label-E-014;Skin;12,7;3,54;13,58;12,57;2,66;4,62;8,4
1006;352;1;11/14/2023, 09:16:13;S7575NxEnchriment;Label-E-014;Skin;10,37;2,26;8,71;9,37;2,34;2,86;12,51
1007;352;1;11/14/2023, 09:15:47;S7575NxEnchriment;Label-E-014;Skin;13,16;7,6;12,73;7,52;0,95;11,78;4,92
1008;352;1;11/14/2023, 09:15:36;S7575NxEnchriment;Label-E-014;Skin;12,04;9,25;9,08;13,71;9,91;1,43;3,19
1001;322;1;11/10/2023, 09:44:08;S7575NxEnchriment;Label-E-015;Skin;12,33;11,58;9,43;14,7;9,98;9,91;8,86
1002;322;1;11/10/2023, 09:44:25;S7575NxEnchriment;Label-E-015;Skin;14,77;9,49;14,62;7,43;3,87;8,44;6,2
1003;322;1;11/10/2023, 09:44:17;S7575NxEnchriment;Label-E-015;Skin;13,08;4,04;12,53;12,22;10,4;10,92;11,03
1004;322;1;11/10/2023, 09:45:10;S7575NxEnchriment;Label-E-015;Skin;5,03;11,63;4,86;9,23;11,87;5,3;7,12
1005;322;1;11/10/2023, 09:44:53;S7575NxEnchriment;Label-E-015;Skin;10,04;2,33;13,87;11,78;1,96;7,87;7,43
1006;322;1;11/10/2023, 09:44:34;S7575NxEnchriment;Label-E-015;Skin;11,71;2,63;9,29;9,2;1,54;7,74;11,87
1007;322;1;11/10/2023, 09:44:27;S7575NxEnchriment;Label-E-015;Skin;7,69;11,41;11,27;6,04;10,04;11,87;3,21
1008;322;1;11/10/2023, 09:44:27;S7575NxEnchriment;Label-E-015;Skin;10,66;10,48;10,04;10,48;10,57;0,92;12,62
1001;664;1;11/09/2023, 10:25:13;S7575NxEnchriment;Label-E-016;Skin;11,96;10,53;8,79;13,16;13,63;10,02;7,67
1002;664;1;11/09/2023, 10:25:39;S7575NxEnchriment;Label-E-016;Skin;11,65;11,32;11,45;8,22;12,86;12,68;9,36
1003;664;1;11/09/2023, 10:25:39;S7575NxEnchriment;Label-E-016;Skin;11,38;1,98;11,91;10,59;10,44;9,74;7,93
1004;664;1;11/09/2023, 10:26:03;S7575NxEnchriment;Label-E-016;Skin;4,04;6,2;10,88;10,92;6,26;11,3;7,69
1005;664;1;11/09/2023, 10:25:59;S7575NxEnchriment;Label-E-016;Skin;12,24;5,32;13,49;11,23;4,4;8,75;7,31
1006;664;1;11/09/2023, 10:26:02;S7575NxEnchriment;Label-E-016;Skin;9,2;7,03;9,54;12,14;7,46;6,83;12,95
1007;664;1;11/09/2023, 10:25:39;S7575NxEnchriment;Label-E-016;Skin;10,4;8,31;12,42;5,98;3,41;13,38;6,33
1008;664;1;11/09/2023, 10:25:35;S7575NxEnchriment;Label-E-016;Skin;7,82;8,92;8,11;9,3;9,56;6,15;11,6
1001;082;1;11/10/2023, 09:24:31;S7575NxEnchriment;Label-E-017;Skin;0,95;13,47;4,46;8,64;14,22;13,12;8,73
1002;082;1;11/10/2023, 09:24:43;S7575NxEnchriment;Label-E-017;Skin;1,19;2,24;8,97;7,27;7,96;5,96;7,58
1003;082;1;11/10/2023, 09:24:45;S7575NxEnchriment;Label-E-017;Skin;7,56;6,26;12,37;6,53;6,44;11,87;3,85
1004;082;1;11/10/2023, 09:25:58;S7575NxEnchriment;Label-E-017;Skin;6,66;4,66;12,37;10,68;4,99;5,45;6,59
1005;082;1;11/10/2023, 09:25:21;S7575NxEnchriment;Label-E-017;Skin;8;8,77;9,34;11,69;10,91;6,69;7,37
1006;082;1;11/10/2023, 09:25:42;S7575NxEnchriment;Label-E-017;Skin;2,62;7,96;11,85;8,64;7,74;13,14;12,66
1007;082;1;11/10/2023, 09:25:07;S7575NxEnchriment;Label-E-017;Skin;7,25;9,27;8,22;13,98;10,88;4,66;3,82
1008;082;1;11/10/2023, 09:25:00;S7575NxEnchriment;Label-E-017;Skin;9,45;13,85;10,02;10,77;14,79;8,97;5,23
1001;388;1;11/16/2023, 08:53:54;S7575NxEnchriment;Label-E-024;Skin;0,37;4,22;0,64;10,81;11,45;0,15;12,7
1002;388;1;11/16/2023, 08:54:20;S7575NxEnchriment;Label-E-024;Skin;6,42;4,73;0,9;12,29;4,64;8,88;5,14
1003;388;1;11/16/2023, 08:54:01;S7575NxEnchriment;Label-E-024;Skin;2,51;13,05;2,4;3,93;13,76;2,59;4,46
1004;388;1;11/16/2023, 08:54:18;S7575NxEnchriment;Label-E-024;Skin;13,65;2,07;13,98;13,3;2,07;5,25;4,55
1005;388;1;11/16/2023, 08:54:48;S7575NxEnchriment;Label-E-024;Skin;5,06;9,91;9,8;12,83;6,69;4,91;7,57
1006;388;1;11/16/2023, 08:54:51;S7575NxEnchriment;Label-E-024;Skin;12,64;11,23;11,56;7,63;5,21;12,2;14,11
1007;388;1;11/16/2023, 08:54:28;S7575NxEnchriment;Label-E-024;Skin;7,34;8,62;8,86;13,82;10,46;5,74;4,68
1008;388;1;11/16/2023, 08:54:22;S7575NxEnchriment;Label-E-024;Skin;12,18;8,7;8,84;14,75;7,38;9,03;12,59
1001;753;1;11/14/2023, 10:26:18;S7575NxEnchriment;Label-E-026;Skin;14,22;4,88;5,14;14,7;8,92;1,89;9,6
1002;753;1;11/14/2023, 10:26:32;S7575NxEnchriment;Label-E-026;Skin;1,03;3,47;9,54;9,56;1,69;8,33;1,08
1003;753;1;11/14/2023, 10:26:40;S7575NxEnchriment;Label-E-026;Skin;10,57;10,88;11,23;11,36;8,2;12,9;13,1
1004;753;1;11/14/2023, 10:26:43;S7575NxEnchriment;Label-E-026;Skin;10,92;3,12;14,22;11,74;2,53;4,51;7,47
1005;753;1;11/14/2023, 10:27:08;S7575NxEnchriment;Label-E-026;Skin;13,03;12,63;11,71;11,86;9,31;5,49;6,77
1006;753;1;11/14/2023, 10:26:42;S7575NxEnchriment;Label-E-026;Skin;7,43;8,88;10,15;3,98;10,42;5,63;12,92
1007;753;1;11/14/2023, 10:26:30;S7575NxEnchriment;Label-E-026;Skin;7,25;9,12;7,74;11,69;9,01;3,89;5,91
1008;753;1;11/14/2023, 10:26:16;S7575NxEnchriment;Label-E-026;Skin;14,31;14,44;7,74;14,92;14,11;10,33;9,78
1001;616;1;11/16/2023, 09:43:59;S7575NxEnchriment;Label-E-027;Skin;14,55;12,68;12,75;0,33;8,77;6,95;11,14
1002;616;1;11/16/2023, 09:44:09;S7575NxEnchriment;Label-E-027;Skin;1,36;3,3;3,43;12,37;1,71;3,85;3,74
1003;616;1;11/16/2023, 09:44:24;S7575NxEnchriment;Label-E-027;Skin;12,24;13,03;8,04;12,92;9,89;8,04;10,64
1004;616;1;11/16/2023, 09:44:54;S7575NxEnchriment;Label-E-027;Skin;1,45;2,37;6,92;7,1;3,52;7,96;8,66
1005;616;1;11/16/2023, 09:44:52;S7575NxEnchriment;Label-E-027;Skin;9,26;5,51;9,77;8,26;6,54;5,77;8,17
1006;616;1;11/16/2023, 09:44:44;S7575NxEnchriment;Label-E-027;Skin;7,58;9,91;11,87;4,35;10;12,33;12,86
1007;616;1;11/16/2023, 09:44:50;S7575NxEnchriment;Label-E-027;Skin;7,98;11,12;8,97;12,24;10,73;2,92;3,41
1008;616;1;11/16/2023, 09:44:18;S7575NxEnchriment;Label-E-027;Skin;12,09;13,71;7,98;14,64;13,38;7,91;11,93
1001;673;1;11/16/2023, 10:13:49;S7575NxEnchriment;Label-E-028;Skin;3,69;3,71;4,02;4,46;9,71;3,21;14,07
1002;673;1;11/16/2023, 10:14:12;S7575NxEnchriment;Label-E-028;Skin;0,33;0,86;0,95;0,66;0,88;0,79;0,53
1003;673;1;11/16/2023, 10:14:04;S7575NxEnchriment;Label-E-028;Skin;5,27;12,66;10,29;5,08;5,78;3,93;6,86
1004;673;1;11/16/2023, 10:14:16;S7575NxEnchriment;Label-E-028;Skin;3,47;7,89;12,35;11,32;5,87;5,74;6,44
1005;673;1;11/16/2023, 10:14:58;S7575NxEnchriment;Label-E-028;Skin;11,6;2,74;9,94;11,63;1,8;7,43;5,11
